cod_mun_ent,uf,nom_municipio_x,1.1,1.3,1.4,1.5,2.1.1,2.1.2,3.1,3.2.2,3.2.3,3.3,3.4,3.5,4.1,4.2,4.3,4.4,qtd_2018_x,Região,idhm,idhm_renda,soma_capag,media_indicadores,mediana_indicadores,sit_obr,sit_predita
310150.0,MG,Al�m Para�ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35321,SE,0.726,0.713,1.6662,0.5554,0.7646999999999999,0.0,0.0
150040.0,PA,Alenquer,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,56480,N,0.564,0.529,0.0338,0.011266666666666666,0.0,1.0,1.0
240050.0,RN,Alexandria,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13602,NE,0.606,0.581,0.1914,0.0638,0.05690000000000001,1.0,1.0
520030.0,GO,Alex�nia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27288,CO,0.682,0.664,1.7256,0.5752,0.1663,1.0,1.0
310160.0,MG,Alfenas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79481,SE,0.7609999999999999,0.737,1.4321,0.4773666666666666,0.1573,0.0,0.0
320030.0,ES,Alfredo Chaves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14566,SE,0.71,0.703,0.0,0.0,0.0,0.0,0.0
350080.0,SP,Alfredo Marcondes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4147,SE,0.741,0.682,1.182,0.394,0.2006,1.0,1.0
310163.0,MG,Alfredo Vasconcelos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6831,SE,0.675,0.629,1.4428,0.4809333333333334,0.5136,0.0,0.0
420070.0,SC,Alfredo Wagner,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9984,S,0.6679999999999999,0.7020000000000001,0.0631,0.02103333333333333,0.0127,1.0,1.0
250057.0,PB,Algod�o de Janda�ra,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2488,NE,0.5479999999999999,0.532,1.8869,0.6289666666666667,0.0556,1.0,1.0
250060.0,PB,Alhandra,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,19391,NE,0.5820000000000001,0.544,0.9457,0.3152333333333333,0.0,2.0,2.0
260070.0,PE,Alian�a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38375,NE,0.604,0.565,8.0675,2.689166666666667,1.007,1.0,1.0
170035.0,TO,Alian�a do Tocantins,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5434,N,0.6629999999999999,0.61,1.3797,0.4599,0.35090000000000005,1.0,1.0
290090.0,BA,Almadina,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5566,NE,0.563,0.563,0.0,0.0,0.0,1.0,1.0
170040.0,TO,Almas,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,7131,N,0.636,0.616,3.0751,1.0250333333333332,0.7842,1.0,1.0
150050.0,PA,Almeirim,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,34142,N,0.642,0.659,0.0,0.0,0.0,1.0,1.0
310170.0,MG,Almenara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41642,SE,0.642,0.636,1.4653,0.4884333333333333,0.5242,1.0,1.0
240060.0,RN,Almino Afonso,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4761,NE,0.624,0.578,1.2104,0.40346666666666653,0.2647,1.0,1.0
410040.0,PR,Almirante Tamandar�,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117168,S,0.6990000000000001,0.706,1.7876,0.5958666666666667,0.4739,0.0,0.0
430047.0,RS,Almirante Tamandar� do Sul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979,S,0.74,0.732,0.925,0.3083333333333333,0.0623,0.0,0.0
520050.0,GO,Alo�ndia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2005,CO,0.6970000000000001,0.6940000000000001,2.7221,0.9073666666666664,0.9128,1.0,1.0
310180.0,MG,Alpercata,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7411,SE,0.6459999999999999,0.629,15.6116,5.203866666666666,0.986,1.0,1.0
430050.0,RS,Alpestre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6458,S,0.6709999999999999,0.7,0.7140000000000001,0.238,0.0,0.0,0.0
310190.0,MG,Alpin�polis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19745,SE,0.725,0.703,0.9607,0.3202333333333333,0.0263,0.0,0.0
510025.0,MT,Alta Floresta,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,51615,CO,0.7140000000000001,0.7090000000000001,1.1545,0.38483333333333336,0.3283,1.0,1.0
110001.0,RO,Alta Floresta D'Oeste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23167,N,0.6409999999999999,0.657,0.9456,0.3152,0.0338,1.0,1.0
350090.0,SP,Altair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4134,SE,0.687,0.698,1.0792,0.3597333333333333,0.2059,1.0,1.0
150060.0,PA,Altamira,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,113195,N,0.665,0.662,0.0001,3.333333333333333e-05,0.0,2.0,2.0
210040.0,MA,Altamira do Maranh�o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8066,NE,0.5489999999999999,0.486,2.6324,0.8774666666666667,1.1475,0.0,0.0
410045.0,PR,Altamira do Paran�,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209,S,0.667,0.667,1.4437,0.4812333333333334,0.3676,0.0,0.0
230060.0,CE,Altaneira,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7521,NE,0.602,0.547,1.1937,0.3979,0.2828,1.0,1.0
310200.0,MG,Alterosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14414,SE,0.6679999999999999,0.657,0.9629,0.3209666666666667,0.0137,1.0,1.0
260080.0,PE,Altinho,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,22959,NE,0.598,0.5589999999999999,51.9384,17.3128,1.0261,1.0,1.0
350100.0,SP,Altin�polis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16164,SE,0.73,0.726,1.0052,0.3350666666666667,0.0617,0.0,0.0
140005.0,RR,Alto Alegre,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,15638,N,0.542,0.518,1.9875,0.6625,0.5826,2.0,2.0
430055.0,RS,Alto Alegre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1663,S,0.747,0.7559999999999999,1.0064,0.33546666666666664,0.1118,1.0,1.0
350110.0,SP,Alto Alegre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4110,SE,0.7,0.6829999999999999,0.9166,0.3055333333333333,0.032,0.0,0.0
210043.0,MA,Alto Alegre do Maranh�o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26839,NE,0.5539999999999999,0.516,1.1743,0.39143333333333336,0.1423,0.0,0.0
210047.0,MA,Alto Alegre do Pindar�,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31894,NE,0.5579999999999999,0.465,1.5721,0.5240333333333334,0.4368,0.0,0.0
110037.0,RO,Alto Alegre dos Parecis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,13227,N,0.5920000000000001,0.603,1.0622,0.3540666666666667,0.0933,1.0,1.0
510030.0,MT,Alto Araguaia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18703,CO,0.7040000000000001,0.7120000000000001,4.2204000000000015,1.4068000000000005,0.041100000000000005,1.0,1.0
420075.0,SC,Alto Bela Vista,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1948,S,0.755,0.7340000000000001,1.115,0.37166666666666665,0.2169,0.0,0.0
510035.0,MT,Alto Boa Vista,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,6659,CO,0.6509999999999999,0.613,0.0,0.0,0.0,2.0,2.0
310205.0,MG,Alto Capara�,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5799,SE,0.6609999999999999,0.6659999999999999,0.9723,0.3241,0.0515,1.0,1.0
240070.0,RN,Alto do Rodrigues,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14326,NE,0.672,0.647,2.5343,0.8447666666666667,0.9852,1.0,1.0
430057.0,RS,Alto Feliz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3020,S,0.7340000000000001,0.74,0.7809,0.26030000000000003,0.0303,0.0,0.0
510040.0,MT,Alto Gar�as,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11868,CO,0.701,0.7070000000000001,1.0127,0.3375666666666666,0.0974,1.0,1.0
520055.0,GO,Alto Horizonte,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6218,CO,0.7190000000000001,0.7090000000000001,0.97,0.3233333333333333,0.1198,1.0,1.0
315350.0,MG,Alto Jequitib�,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333,SE,0.66,0.66,1.2639,0.4213,0.2786,1.0,1.0
220030.0,PI,Alto Long�,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14268,NE,0.585,0.5670000000000001,0.9626,0.3208666666666667,0.0,1.0,1.0
510050.0,MT,Alto Paraguai,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11238,CO,0.638,0.612,0.0,0.0,0.0,1.0,1.0
412862.0,PR,Alto Para�so,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2799,S,0.6779999999999999,0.677,1.0186,0.3395333333333333,0.096,1.0,1.0
110040.0,RO,Alto Para�so,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20999,N,0.625,0.664,4.650200000000001,1.550066666666667,0.0113,0.0,0.0
520060.0,GO,Alto Para�so de Goi�s,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,7558,CO,0.713,0.723,1.0534,0.3511333333333333,0.1001,1.0,1.0
410060.0,PR,Alto Paran�,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14679,S,0.696,0.679,1.151,0.38366666666666666,0.2277,0.0,0.0
210050.0,MA,Alto Parna�ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11168,NE,0.633,0.6829999999999999,1.0244,0.34146666666666664,0.0294,1.0,1.0
410070.0,PR,Alto Piquiri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9896,S,0.6759999999999999,0.669,0.5735,0.19116666666666668,0.0795,0.0,0.0
310210.0,MG,Alto Rio Doce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11146,SE,0.62,0.595,1.0127000000000002,0.33756666666666674,0.0358,0.0,0.0
320035.0,ES,Alto Rio Novo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7798,SE,0.664,0.634,0.6618999999999999,0.22063333333333326,0.0,0.0,0.0
230070.0,CE,Alto Santo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17096,NE,0.601,0.563,3.6243,1.2081,1.0125,0.0,0.0
510060.0,MT,Alto Taquari,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10557,CO,0.705,0.736,0.0718,0.02393333333333333,0.0,1.0,1.0
410050.0,PR,Alt�nia,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,21933,S,0.721,0.69,1.2714,0.4238,0.3132,1.0,1.0
220040.0,PI,Altos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,40440,NE,0.614,0.59,1.3502,0.45006666666666667,0.3274,1.0,1.0
350115.0,SP,Alum�nio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18484,SE,0.7659999999999999,0.7290000000000001,1.8791,0.6263666666666667,0.6684,1.0,1.0
130002.0,AM,Alvar�es,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,15860,N,0.527,0.499,3.4578,1.1526,0.947,2.0,2.0
310220.0,MG,Alvarenga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3973,SE,0.5920000000000001,0.589,1.8756,0.6252,0.8427,0.0,0.0
350120.0,SP,�lvares Florence,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3712,SE,0.728,0.701,1.1069,0.36896666666666667,0.1175,1.0,1.0
350130.0,SP,�lvares Machado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24830,SE,0.758,0.7120000000000001,1.0537,0.3512333333333333,0.07400000000000001,0.0,0.0
350140.0,SP,�lvaro de Carvalho,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,5179,SE,0.688,0.669,0.0,0.0,0.0,1.0,1.0
350150.0,SP,Alvinl�ndia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3206,SE,0.722,0.721,1.1145,0.3715,0.1158,0.0,0.0
310230.0,MG,Alvin�polis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15239,SE,0.6759999999999999,0.6509999999999999,5.6138,1.8712666666666669,0.8418000000000001,0.0,0.0
430060.0,RS,Alvorada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209213,S,0.6990000000000001,0.6940000000000001,1.5707999999999998,0.5236,0.6204999999999999,0.0,0.0
170070.0,TO,Alvorada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8427,N,0.708,0.677,1.0657,0.3552333333333333,0.2034,0.0,0.0
310240.0,MG,Alvorada de Minas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3606,SE,0.5720000000000001,0.57,1.1505999999999998,0.3835333333333333,0.2498,0.0,0.0
220045.0,PI,Alvorada do Gurgu�ia,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,5392,NE,0.578,0.52,1.7940999999999998,0.5980333333333333,0.7334999999999999,1.0,1.0
520080.0,GO,Alvorada do Norte,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8614,CO,0.66,0.64,8.6578,2.885933333333333,0.1358,1.0,1.0
410080.0,PR,Alvorada do Sul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11306,S,0.708,0.695,1.0316999999999998,0.34389999999999993,0.1174,0.0,0.0
110034.0,RO,Alvorada D'Oeste,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14722,N,0.643,0.654,0.8537,0.2845666666666667,0.1946,1.0,1.0
140002.0,RR,Amajari,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12394,N,0.484,0.4370000000000001,0.0316,0.010533333333333334,0.0,1.0,1.0
500060.0,MS,Amambai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38958,CO,0.6729999999999999,0.6829999999999999,2.9130000000000003,0.971,0.9249,0.0,0.0
160010.0,AP,Amap�,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9029,N,0.642,0.631,0.3226,0.10753333333333333,0.0,1.0,1.0
210055.0,MA,Amap� do Maranh�o,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6918,NE,0.52,0.503,0.0,0.0,0.0,1.0,1.0
410090.0,PR,Amapor�,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6181,S,0.669,0.644,0.9761,0.32536666666666664,0.0626,1.0,1.0
260090.0,PE,Amaraji,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22788,NE,0.58,0.575,5.1403,1.7134333333333334,1.0944,1.0,1.0
430063.0,RS,Amaral Ferrador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6974,S,0.624,0.664,2.7411,0.9137,0.9783,0.0,0.0
520082.0,GO,Amaralina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3778,CO,0.609,0.569,1.4779,0.4926333333333333,0.5498,1.0,1.0
220050.0,PI,Amarante,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17592,NE,0.598,0.574,3.4725,1.1575,1.0953,0.0,0.0
210060.0,MA,Amarante do Maranh�o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,41136,NE,0.555,0.541,0.2425,0.08083333333333333,0.1164,1.0,1.0
290100.0,BA,Amargosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37031,NE,0.625,0.616,3.3673,1.1224333333333332,0.9644,0.0,0.0
130006.0,AM,Amatur�,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11332,N,0.56,0.499,1.0793,0.3597666666666666,0.0991,0.0,0.0
290110.0,BA,Am�lia Rodrigues,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25224,NE,0.6659999999999999,0.609,1.5097999999999998,0.5032666666666666,0.5033,1.0,1.0
290115.0,BA,Am�rica Dourada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16097,NE,0.561,0.506,3.6432,1.2144,0.9505,0.0,0.0
350160.0,SP,Americana,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,237112,SE,0.8109999999999999,0.8,1.7885,0.5961666666666666,0.8822,1.0,1.0
520085.0,GO,Americano do Brasil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6057,CO,0.7,0.669,1.6309999999999998,0.5436666666666666,0.6598999999999999,0.0,0.0
350170.0,SP,Am�rico Brasiliense,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39962,SE,0.7509999999999999,0.7090000000000001,1.3448,0.44826666666666665,0.3467,1.0,1.0
350180.0,SP,Am�rico de Campos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5956,SE,0.745,0.715,2.7491,0.9163666666666668,0.451,1.0,1.0
430064.0,RS,Ametista do Sul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7416,S,0.682,0.6970000000000001,0.8845999999999999,0.2948666666666667,0.0571,0.0,0.0
230075.0,CE,Amontada,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43131,NE,0.606,0.503,1.2436,0.41453333333333336,0.3817,1.0,1.0
520090.0,GO,Amorin�polis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3185,CO,0.6809999999999999,0.672,1.6105,0.5368333333333334,0.3672,0.0,0.0
250073.0,PB,Amparo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227,NE,0.606,0.537,2.0006,0.6668666666666666,0.893,0.0,0.0
350190.0,SP,Amparo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71700,SE,0.785,0.78,1.5309,0.5103,0.5664,0.0,0.0
280010.0,SE,Amparo de S�o Francisco,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2368,NE,0.611,0.569,1.025,0.3416666666666666,0.0083,1.0,1.0
310250.0,MG,Amparo do Serra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4751,SE,0.6409999999999999,0.616,1.4338,0.4779333333333333,0.3976,0.0,0.0
410100.0,PR,Amp�re,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18989,S,0.7090000000000001,0.6990000000000001,2.0358,0.6786,0.8835999999999999,0.0,0.0
270020.0,AL,Anadia,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,17564,NE,0.568,0.546,1.1587999999999998,0.3862666666666666,0.3125,2.0,2.0
290120.0,BA,Anag�,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,18194,NE,0.54,0.5489999999999999,7.8156,2.6052,1.0047,1.0,1.0
410105.0,PR,Anahy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2816,S,0.695,0.6709999999999999,1.0674,0.35579999999999995,0.1081,1.0,1.0
150070.0,PA,Anaj�s,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,28859,N,0.484,0.506,0.0,0.0,0.0,2.0,2.0
210070.0,MA,Anajatuba,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,26614,NE,0.581,0.523,0.0273,0.0091,0.0,1.0,1.0
350200.0,SP,Anal�ndia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4933,SE,0.754,0.745,5.2045,1.7348333333333334,0.9935,0.0,0.0
130008.0,AM,Anam�,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13269,N,0.594,0.537,1.1714,0.3904666666666667,0.2255,1.0,1.0
170100.0,TO,Anan�s,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9607,N,0.6709999999999999,0.621,7.253400000000001,2.4178,0.943,1.0,1.0
